Timestamp,Yaw,Pitch,Roll,Sway,Heave,Surge
1729673370.4452593,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.0019246821602185568,-0.0015417829589843635,-0.12537721395492551
1729673370.4612358,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.003425068159898122,-0.0015167585449218635,-0.12443611621856689
1729673370.4801052,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.0019075927635033925,-0.0015414396362304571,-0.12436951398849486
1729673370.497255,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.012556427717208862,-0.0015284124450683479,-0.123267924785614
1729673370.50913,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.023188654581705728,-0.0014654508666992073,-0.12119010686874389
1729673370.5290942,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.03005564014116923,-0.0015428892211913946,-0.12669014930725098
1729673370.5412028,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.019423532485961913,-0.0014923254089355352,-0.12460445165634154
1729673370.5601208,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.003441675504048665,-0.001466786010742176,-0.12345986366271972
1729673370.5732243,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.012539940079053243,-0.0014660612182617072,-0.12229954004287719
1729673370.5923054,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.01942329208056132,-0.0014675298767089727,-0.12462016344070434
1729673370.605273,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.012523091832796733,-0.0014409032897949104,-0.12130756378173828
1729673370.6259263,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.023205743233362833,-0.0014658132629394415,-0.12219780683517456
1729673370.6420066,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.0019075927635033925,-0.0015414396362304571,-0.12436951398849486
1729673370.6540911,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.023205262422561646,-0.0015154043273925665,-0.12216637134552003
1729673370.670217,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.008774698774019877,-0.0014793172912597541,-0.12350286245346069
1729673370.6862426,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.012522850433985393,-0.001465698822021473,-0.12129184007644653
1729673370.702257,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.008757969737052918,-0.0015168729858398321,-0.12448698282241821
1729673370.7221084,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.0018912263214588166,-0.0014666524963378791,-0.12340898513793945
1729673370.7380695,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.0018909851710001628,-0.0014914671020507698,-0.1233932614326477
1729673370.7540412,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.023188412189483643,-0.0014902463989257698,-0.1211743950843811
1729673370.76909,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.019423532485961913,-0.0014923254089355352,-0.12460445165634154
1729673370.785065,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.023171323537826537,-0.0014898840026855353,-0.12016668319702149
1729673370.8017285,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.012522610028584798,-0.0014904943542480354,-0.12127612829208376
1729673370.8170936,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.012522610028584798,-0.0014904943542480354,-0.12127612829208376
1729673370.8335168,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.008757969737052918,-0.0015168729858398321,-0.12448698282241821
1729673370.8492563,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.0019083155939976374,-0.0014670339660644415,-0.12441667318344116
1729673370.865039,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.008741121490796406,-0.0015420309143066291,-0.1254789590835571
1729673370.8810678,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.01788944999376933,-0.0015159002380370978,-0.12322491407394409
1729673370.8970828,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.008740880091985067,-0.0015172353820800666,-0.12549468278884887
1729673370.9140153,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.008740880091985067,-0.0015172353820800666,-0.12549468278884887
1729673370.9294786,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.023205262422561646,-0.0015154043273925665,-0.12216637134552003
1729673370.946054,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.0034333718319733936,-0.0014917722778320197,-0.12394796609878542
1729673370.9581032,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.0018914669752120971,-0.0014418760375976448,-0.12342469692230225
1729673370.9742336,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.0018909851710001628,-0.0014914671020507698,-0.1233932614326477
1729673370.9901993,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.023188412189483643,-0.0014902463989257698,-0.1211743950843811
1729673371.0061936,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.023171565930048623,-0.0014650884704589728,-0.1201824188232422
1729673371.0221577,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.00872391164302826,-0.0015299955444335821,-0.12649451494216918
1729673371.038168,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.012556547919909159,-0.0015160146789550666,-0.12327579259872436
1729673371.0541637,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.007190190255641937,-0.001441017730712879,-0.12135845422744751
1729673371.0702713,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.008757728338241576,-0.0014920774536132696,-0.12450270652770995
1729673371.0862508,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.023222353061040243,-0.001515766723632801,-0.12317404747009277
1729673371.1012752,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.008774818976720174,-0.0014917150573730354,-0.12349500656127929
1729673371.1172516,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.012539699673652649,-0.0014908567504882697,-0.12228381633758545
1729673371.1331656,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.0018743777026732763,-0.0014414945678710822,-0.12241700887680054
1729673371.1531634,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.01253945827484131,-0.0015156522827148322,-0.12226810455322266
1729673371.168247,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.023188654581705728,-0.0014654508666992073,-0.12119010686874389
1729673371.1849651,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.019440380732218425,-0.0014671674804687385,-0.12361247539520263
1729673371.1971009,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.012539940079053243,-0.0014660612182617072,-0.12229954004287719
1729673371.2166934,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.012522610028584798,-0.0014904943542480354,-0.12127612829208376
1729673371.2325196,0.008161493142445898,1.6057743496364996,0.018554689155676585,0.023222110668818154,-0.0015405622558593635,-0.12315834760665895
1729673371.2451148,0.008161493142445898,1.6057743496364996,0.018554689155676585,-0.008774336179097493,-0.0014421239929199104,-0.12352644205093384
